air_store_id,hpg_store_id,visit_date,reserve_visitors_air,reserve_visitors_hpg,visitors,reserve_visitors
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2016-12-23,33,29,39,62
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2016-12-24,22,22,4,44
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2016-12-27,27,27,52,54
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2016-12-29,4,4,14,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2016-12-31,20,20,43,40
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-06,6,6,19,12
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-10,2,2,2,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-13,2,2,5,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-14,23,7,40,30
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-18,4,4,11,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-20,2,2,9,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-26,7,7,9,14
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-28,2,2,12,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-01-29,2,2,16,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-01,8,8,8,16
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-02,6,6,12,12
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-03,16,23,25,39
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-04,26,5,39,31
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-09,20,20,20,40
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-10,22,16,28,38
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-15,6,6,6,12
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-17,40,46,25,86
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-18,25,10,58,35
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-19,21,4,17,25
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-21,26,22,36,48
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-22,4,4,13,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-24,24,5,21,29
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-25,32,18,48,50
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-02-28,5,5,2,10
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-06,14,14,14,28
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-10,9,9,14,18
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-11,4,4,15,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-12,21,41,31,62
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-14,2,2,2,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-15,5,5,11,10
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-16,2,2,12,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-18,5,3,41,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-23,7,13,19,20
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-25,16,16,16,32
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-03-28,2,2,4,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-01,19,19,39,38
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-04,2,2,2,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-07,3,3,3,6
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-13,2,2,18,4
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-14,35,6,35,41
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-15,6,2,14,8
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-18,1,1,12,2
air_eec5e572b9eb9c23,hpg_e6594f29f40fe2aa,2017-04-22,16,14,18,30
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-03,6,6,31,12
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-04,2,2,22,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-06,17,2,34,19
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-11,14,14,41,28
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-12,18,10,45,28
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-11-22,18,7,79,25
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-08,22,8,22,30
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-09,12,9,40,21
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-10,14,2,49,16
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-17,16,5,65,21
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-20,35,4,48,39
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-22,12,2,39,14
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-24,7,2,22,9
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-25,11,7,32,18
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-27,21,18,47,39
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2016-12-30,19,16,59,35
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-05,2,2,24,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-14,7,12,42,19
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-15,20,4,42,24
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-17,2,2,16,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-24,11,6,28,17
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-01-27,27,6,63,33
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-02-04,12,12,52,24
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-02-09,3,3,12,6
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-02-10,8,4,44,12
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-02-18,2,2,32,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-02-27,14,14,33,28
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-03-21,14,3,27,17
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-03-27,2,2,3,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-03-28,19,2,66,21
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-01,2,2,31,4
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-08,34,25,63,59
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-10,33,33,48,66
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-11,17,35,24,52
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-13,6,3,14,9
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-14,3,20,30,23
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-18,5,5,14,10
air_90f0efbb702d77b7,hpg_1f7bc96cada52483,2017-04-20,4,4,8,8
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-10-28,2,2,10,4
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-10-29,16,13,34,29
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-10-30,11,2,17,13
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-05,16,2,22,18
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-12,6,4,22,10
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-17,7,7,7,14
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-19,19,15,22,34
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-20,6,6,17,12
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-22,4,2,8,6
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-25,9,2,8,11
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-11-26,17,10,38,27
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-03,23,2,20,25
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-10,22,8,29,30
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-11,7,7,23,14
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-14,10,8,12,18
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-15,6,6,9,12
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-16,18,9,18,27
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-17,27,13,30,40
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-20,10,4,3,14
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-22,30,39,22,69
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-27,8,3,17,11
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-28,23,7,20,30
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-29,13,10,34,23
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-30,23,15,25,38
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2016-12-31,23,8,38,31
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-01,18,14,56,32
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-02,24,19,43,43
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-03,24,6,44,30
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-11,4,3,11,7
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-13,9,11,25,20
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-20,4,12,14,16
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-25,5,8,9,13
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-01-27,6,3,21,9
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-04,13,3,18,16
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-07,7,5,15,12
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-11,9,12,20,21
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-14,2,2,17,4
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-17,9,2,10,11
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-18,7,4,18,11
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-19,10,2,20,12
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-22,4,4,11,8
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-02-26,2,2,15,4
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-01,2,2,17,4
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-03,7,2,10,9
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-04,8,12,28,20
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-15,5,4,5,9
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-19,2,6,34,8
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-24,22,2,19,24
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-25,14,10,32,24
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-26,3,3,5,6
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-29,9,2,16,11
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-03-31,13,7,20,20
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-04-07,8,6,12,14
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-04-18,7,7,15,14
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-04-21,19,2,29,21
air_324f7c39a8410e7c,hpg_03946d6b6b1e0332,2017-04-22,8,2,10,10
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-10-29,6,3,23,9
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-11-03,2,2,18,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-11-04,8,2,33,10
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-11-30,6,6,24,12
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-03,6,2,40,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-16,21,11,41,32
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-21,5,25,30,30
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-23,6,2,23,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-24,10,8,30,18
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-25,9,6,59,15
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-26,2,5,28,7
air_938ef91ecdde6878,hpg_623477d346cf1822,2016-12-27,4,24,6,28
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-03,2,2,17,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-08,8,6,18,14
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-09,16,6,23,22
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-23,9,2,23,11
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-24,4,4,20,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-27,6,12,30,18
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-01-30,6,6,15,12
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-01,2,2,19,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-03,3,3,19,6
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-04,12,8,46,20
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-05,4,4,33,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-10,8,2,38,10
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-11,2,2,41,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-17,5,5,28,10
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-18,8,6,27,14
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-21,4,4,16,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-02-28,2,2,9,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-10,7,2,32,9
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-13,2,2,23,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-18,16,28,32,44
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-19,12,12,47,24
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-20,3,29,20,32
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-28,4,2,14,6
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-03-29,2,2,16,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-03,4,5,16,9
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-05,10,2,13,12
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-08,6,2,44,8
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-09,2,2,8,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-11,2,2,8,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-15,14,3,49,17
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-16,3,3,23,6
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-19,2,2,13,4
air_938ef91ecdde6878,hpg_623477d346cf1822,2017-04-22,10,4,40,14
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-02,12,7,87,19
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-03,6,6,96,12
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-04,8,8,114,16
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-11,6,3,139,9
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-12,2,6,140,8
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-14,2,6,120,8
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-15,9,2,116,11
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-20,2,7,136,9
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-21,13,3,100,16
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-25,2,2,152,4
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-26,12,2,166,14
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-28,4,2,131,6
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-30,10,10,132,20
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-03-31,2,2,130,4
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-04,29,14,121,43
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-11,8,8,71,16
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-13,18,3,80,21
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-14,12,12,89,24
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-15,9,20,130,29
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-16,18,15,132,33
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-18,25,25,76,50
air_1c0b150f9e696a5f,hpg_68e6c301c14211ee,2017-04-21,7,7,89,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-10-27,9,2,54,11
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-10-31,6,2,44,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-01,4,4,28,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-02,5,3,47,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-05,14,3,35,17
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-08,2,2,39,4
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-10,6,6,45,12
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-11,11,9,51,20
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-12,19,2,21,21
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-14,4,2,32,6
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-16,8,2,44,10
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-18,15,2,39,17
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-19,6,4,8,10
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-22,8,4,34,12
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-23,5,3,19,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-28,4,4,42,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-11-30,23,4,69,27
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-01,7,7,45,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-02,8,14,54,22
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-05,7,7,34,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-09,16,4,34,20
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-10,9,6,33,15
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-14,9,5,38,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-15,10,8,35,18
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-16,37,37,75,74
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-17,27,10,32,37
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-19,4,2,35,6
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-20,8,6,36,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-21,8,20,35,28
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-22,23,15,57,38
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-23,13,4,38,17
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-24,2,20,28,22
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-26,12,2,54,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2016-12-29,13,7,33,20
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-11,9,2,44,11
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-12,23,2,51,25
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-14,2,2,8,4
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-16,10,6,30,16
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-17,2,2,35,4
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-19,2,2,26,4
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-20,17,6,53,23
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-26,18,2,52,20
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-27,15,10,39,25
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-01-28,10,2,23,12
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-02,13,8,57,21
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-04,9,2,22,11
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-08,4,2,33,6
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-09,5,5,39,10
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-10,16,8,53,24
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-11,8,5,20,13
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-13,11,2,36,13
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-14,8,4,40,12
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-18,12,8,24,20
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-20,7,2,29,9
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-22,12,3,42,15
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-24,12,2,35,14
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-25,30,2,35,32
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-02-27,11,4,32,15
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-01,17,2,41,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-03,12,11,48,23
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-04,5,3,13,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-06,9,9,33,18
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-07,17,2,50,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-14,10,2,43,12
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-17,24,2,47,26
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-18,13,6,14,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-19,13,2,24,15
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-23,8,2,35,10
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-24,22,2,56,24
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-25,14,5,18,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-27,8,5,30,13
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-03-28,13,2,43,15
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-01,11,2,11,13
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-03,4,2,33,6
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-14,13,6,50,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-17,4,4,30,8
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-19,14,5,40,19
air_f8233ad00755c35c,hpg_098e4dd30e54fee6,2017-04-21,18,6,41,24
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-10-27,23,4,31,27
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-10-28,20,4,47,24
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-10-29,20,7,30,27
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-02,27,9,33,36
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-06,4,4,20,8
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-07,12,4,11,16
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-12,16,4,32,20
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-16,12,10,18,22
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-19,33,6,39,39
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-25,23,27,22,50
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-26,23,2,56,25
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-11-29,15,4,32,19
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-01,9,9,19,18
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-03,31,7,39,38
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-06,30,20,29,50
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-09,41,29,45,70
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-10,25,7,47,32
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-11,27,4,35,31
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-13,20,2,31,22
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-15,30,3,37,33
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-16,28,22,39,50
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-17,38,16,53,54
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-19,21,10,27,31
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-20,22,7,29,29
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-22,40,15,29,55
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-23,35,2,29,37
air_c47aa7493b15f297,hpg_03795a62e1c5f1c3,2016-12-24,14,2,33,16
